ds,yhat,yhat_lower,yhat_upper
2016-01-01,6.330444031809376,5.401192637873198,7.369218060380684
2016-01-02,6.815300276285903,5.742227931574814,7.769736761089527
2016-01-03,7.5180860639338185,6.582022644414418,8.495029732250192
2016-01-04,7.095668114533932,6.137939972475006,8.122918324315108
2016-01-05,7.065935183847364,6.053091661626904,8.051619779910487
2016-01-06,7.045101051445986,6.105043711121865,8.069070139367378
2016-01-07,6.870321108887289,5.8836351207326585,7.827525203627948
2016-01-08,6.488580301442875,5.6268625114218125,7.469732755715594
2016-01-09,6.966004367989592,5.981729648219108,7.96247178342868
2016-01-10,7.66146068052918,6.702296122957944,8.665622902273363
2016-01-11,7.232233894021622,6.276942440204353,8.174885186606284
2016-01-12,7.196634678423508,6.14116657860048,8.048685812114574
2016-01-13,7.1712930720687265,6.164568526001812,8.122018122170342
2016-01-14,6.9937653155840485,6.124541576619325,7.973204035204766
2016-01-15,6.611412130724823,5.660786834181908,7.595557791304872
2016-01-16,7.090700603728036,6.080088172396579,8.076873462938545
2016-01-17,7.79079618876802,6.834467236189719,8.70014378933627
2016-01-18,7.369230250747954,6.463620617839293,8.346894935869404
2016-01-19,7.344501617340913,6.382443079969663,8.371143983813012
2016-01-20,7.333363862338366,6.339146253552901,8.281135427923118
2016-01-21,7.173427342597312,6.242932827402952,8.103346368427824
2016-01-22,6.812034092049141,5.832464088690051,7.79920742955045
2016-01-23,7.315557843524718,6.347975609106111,8.305421136124515
2016-01-24,8.042995773879847,7.051709837039048,8.995112045278606
2016-01-25,7.65163743756149,6.717067016168139,8.641730832343711
2016-01-26,7.659669368359966,6.7615838706117675,8.623812788673497
2016-01-27,7.683467044009843,6.7274940332070985,8.631937402784075
2016-01-28,7.5602031707628266,6.625062815624803,8.56036093346277
2016-01-29,7.236730289017246,6.21459504196837,8.109979947380351
2016-01-30,7.778889832458178,6.771981559657854,8.833627500364866
2016-01-31,8.54511406423838,7.5940379382242105,9.513503012218187
2016-02-01,8.192106152807765,7.229391075875619,9.168768251381984
2016-02-02,8.237456638020936,7.313782183492075,9.178892952081867
2016-02-03,8.296947731034809,7.295799890523978,9.23789225300665
2016-02-04,8.20717413739435,7.319270058805327,9.163869996717393
2016-02-05,7.9144381258501495,6.964439312395764,8.893468730996188
2016-02-06,8.484070692343995,7.524032374666801,9.464533204912085
2016-02-07,9.274044961770333,8.353908022442718,10.226442821480394
2016-02-08,8.940666817869332,8.040091017576842,9.883797352919498
2016-02-09,9.00120075507812,8.026063541274167,9.94935497612643
2016-02-10,9.071182160796026,8.070280556494195,10.014509497588621
2016-02-11,8.98704451026925,7.969839567939115,9.970707993399433
2016-02-12,8.695019022794842,7.7384557986120095,9.669670179913
2016-02-13,9.260458493061783,8.244436138263566,10.239503800418042
2016-02-14,10.04145134678684,9.0787810022964,10.998239700016148
2016-02-15,9.694510862920824,8.727304439007831,10.652537717211272
2016-02-16,9.737197555414545,8.779713963329666,10.68104694236073
2016-02-17,9.785425970509058,8.826526328707804,10.768068037900292
2016-02-18,9.676084477250669,8.670372354103396,10.63788098855926
2016-02-19,9.355925742076693,8.36006533093011,10.34416853947629
2016-02-20,9.8908797874705,8.897459577392608,10.848254682236806
2016-02-21,10.63965591037749,9.721247023906946,11.620086296368743
2016-02-22,10.259418664786391,9.324986650930377,11.124063304449916
2016-02-23,10.268396193394,9.299428598733892,11.230098897087467
2016-02-24,10.283172479645074,9.319170026716685,11.221402938361638
2016-02-25,10.141292429110845,9.185423704161074,11.132069803349864
2016-02-26,9.790137810703538,8.826115416113444,10.780682071763644
2016-02-27,10.296226297528438,9.344798348932295,11.290499604386595
2016-02-28,11.018800214857533,10.022210181127562,11.954454524179079
2016-02-29,10.61549051522512,9.590797539156032,11.586161304561609
2016-03-01,10.604914557172721,9.642064497842082,11.608698497585927
2016-03-02,10.603959518986487,9.668275789509545,11.568511817579981
2016-03-03,10.450380578391735,9.445243009597501,11.437326234900294
2016-03-04,10.091672066581314,9.188890728896686,11.063288172774836
2016-03-05,10.594363965452612,9.667094948668057,11.544767224499275
2016-03-06,11.317610431943482,10.319801812766725,12.302495805852425
2016-03-07,10.918855890954866,9.936274887365485,11.888773001157197
2016-03-08,10.916437238659112,9.911486056418497,11.900351461987315
2016-03-09,10.926873897051768,10.019773765000847,11.8726563022417
2016-03-10,10.787474706033088,9.842768439126376,11.769953925964169
2016-03-11,10.445219665640076,9.53347548306759,11.396280652542105
2016-03-12,10.966068654746442,9.959185661387526,11.98119448995617
2016-03-13,11.708563526480642,10.747940856195301,12.717276263453986
2016-03-14,11.32950880356942,10.365364081943428,12.277865582624782
2016-03-15,11.346589170227155,10.344669311626395,12.329611445831201
2016-03-16,11.375675137642734,10.428566149197719,12.373700340749696
2016-03-17,11.253445495695352,10.272430590197285,12.278936223824056
2016-03-18,10.926284189307905,9.956501943448965,11.852817130373897
2016-03-19,11.45960338015254,10.478136938652565,12.363106946409983
2016-03-20,12.211458746099023,11.24516588176209,13.228362264228796
2016-03-21,11.83824192021624,10.833539145754388,12.797374377417194
2016-03-22,11.857307979155406,10.820661353847955,12.7882297247121
2016-03-23,11.884289112990137,10.934139397679763,12.83947073890085
2016-03-24,11.755722892370496,10.75099086438512,12.703965964752985
2016-03-25,11.417952627807772,10.385625218480085,12.354761999920317
2016-03-26,11.93645149528708,10.908545956286243,12.905873582087649
2016-03-27,12.669436453348137,11.692849344731512,13.64574587644345
2016-03-28,12.273556886537742,11.319668646246905,13.24639122863311
2016-03-29,12.266515977571714,11.235212747570063,13.260013440289919
2016-03-30,12.26437609024962,11.248249986481055,13.235108514396302
2016-03-31,12.104176782622524,11.134696757585983,13.076950337638282
2016-04-01,11.73282319756521,10.771072194741445,12.704085370562574
2016-04-02,12.21639679970259,11.238122540299992,13.212018935920776
2016-04-03,12.913754813637446,11.891915304713418,13.843275211672092
2016-04-04,12.48220365488186,11.514007863848327,13.488468248634218
2016-04-05,12.440104730168478,11.442511758697599,13.404710863581395
2016-04-06,12.404164271787076,11.41420006002673,13.424482602079985
2016-04-07,12.212036206704516,11.197109488815007,13.173089996560716
2016-04-08,11.811196177898292,10.837647558565273,12.786711423911344
2016-04-09,12.268239036721464,11.353664809456793,13.230180436759486
2016-04-10,12.942466481922786,12.006901243417843,13.926646439889169
2016-04-11,12.49155042011358,11.53119159721104,13.510758420897956
2016-04-12,12.434130663250208,11.479415435888248,13.443009203998873
2016-04-13,12.38709881634434,11.39550406285559,13.278571171900136
2016-04-14,12.188197489592103,11.265141087608756,13.206391774065173
2016-04-15,11.74448181690323,10.747223308129955,12.729703826869715
2016-04-16,12.162851667891498,11.24156948945215,13.1275368385695
2016-04-17,12.802409077695891,11.842280345801035,13.802411659565484
2016-04-18,12.320538471864667,11.321643764260932,13.253786693939968
2016-04-19,12.235512089157131,11.206617387417312,13.17310071983837
2016-04-20,12.16378345503055,11.196371259955434,13.129979693668735
2016-04-21,11.942597783262856,10.964624414706574,12.955602229526823
2016-04-22,11.518877202695368,10.535960343463229,12.542450483288674
2016-04-23,11.958532816517609,11.011797683208236,12.928235332899442
2016-04-24,12.620069875886028,11.73488142571123,13.62159401406628
2016-04-25,12.160271176962906,11.206990980861976,13.071037646636299
2016-04-26,12.096816772006466,11.156826466899837,13.074450827476847
2016-04-27,12.045591277192553,11.07916479640103,13.022650170322757
2016-04-28,11.843307310705814,10.855428388817122,12.80048287511032
2016-04-29,11.436402638362972,10.497686301824416,12.432376499329328
2016-04-30,11.890362747060513,10.904207860923966,12.847935923249494
2016-05-01,12.563334880492285,11.559288925735036,13.492881400506214
2016-05-02,12.111818444957631,11.100413765353315,12.992642056226773
2016-05-03,12.053289725500184,11.071680098260787,13.080129234215434
2016-05-04,12.003512099290218,10.93518454541514,12.915426969244653
2016-05-05,11.799160240448602,10.869306649653758,12.820558341847185
2016-05-06,11.386715911423577,10.447117854903654,12.320157321349495
2016-05-07,11.831787135004873,10.891879993173998,12.847271508196357
2016-05-08,12.492716908846024,11.529994086145642,13.527277623915216
2016-05-09,12.026266547126767,11.009313537012236,12.992578788262792
2016-05-10,11.950231810865029,10.976191450831916,12.91517372720391
2016-05-11,11.880743272670532,10.968382804785731,12.767107084876882
2016-05-12,11.654879699519851,10.700243504326687,12.638595724591132
2016-05-13,11.219552360084027,10.277125847961617,12.156189017283712
2016-05-14,11.640812375562701,10.626597636367505,12.590378267114875
2016-05-15,12.277447604945024,11.308324245904553,13.250359478372841
2016-05-16,11.786654473664314,10.780953688572811,12.773346230577216
2016-05-17,11.686643217571113,10.705247372112463,12.628626616528107
2016-05-18,11.593928276274474,10.64458185324073,12.62121115446285
2016-05-19,11.34593287755381,10.42552853940167,12.32885170653082
2016-05-20,10.889865940530193,9.942445634343738,11.874720706433688
2016-05-21,11.2920235948447,10.291357997024798,12.243201704169845
2016-05-22,11.91138193768985,10.925487222753,12.896102816891672
2016-05-23,11.405266517887556,10.380762749736315,12.439984483384084
2016-05-24,11.291957046728529,10.291145418791958,12.220982647587464
2016-05-25,11.187979044739214,10.287159231818057,12.196551927503892
2016-05-26,10.930711389593853,9.961312300991557,11.866798366493859
2016-05-27,10.46726776757534,9.503149739558843,11.416334901176455
2016-05-28,10.86380415569484,9.905845440281421,11.742714089132825
2016-05-29,11.479118746665426,10.555132316172148,12.44222659137899
2016-05-30,10.970329563096408,9.970300077978527,11.985436069533359
2016-05-31,10.855487992081796,9.838287472119974,11.80433982622753
2016-06-01,10.750879662884918,9.777103911106902,11.725594084233451
2016-06-02,10.493641337327329,9.487079842667248,11.450852344334088
2016-06-03,10.030651519048448,8.973523176676238,10.953477657577567
2016-06-04,10.427846620769028,9.523562404160357,11.369788478226985
2016-06-05,11.043828830394895,10.12708253175002,12.036526388695181
2016-06-06,10.535550675662305,9.603717078878997,11.556999269660887
2016-06-07,10.420934303623445,9.473837265383999,11.408635881753556
2016-06-08,10.316176721073646,9.324187027987943,11.28922021816541
2016-06-09,10.058369532175776,9.060188198022317,11.032885501903118
2016-06-10,9.594390793458276,8.644491569702561,10.600655500243382
2016-06-11,9.990220789071556,9.024545625829953,10.984465343780148
2016-06-12,10.604547881850117,9.643201507178158,11.625491545929263
2016-06-13,10.094449505068448,9.083606359630634,11.1039692711064
2016-06-14,9.978006425011902,8.90580922592841,10.94800123506009
2016-06-15,9.871601679688625,8.931833438162585,10.83542946769004
2016-06-16,9.612532929816268,8.659853879744759,10.57751350015681
2016-06-17,9.147896077111636,8.251416549575358,10.117592256968308
2016-06-18,9.543892215648258,8.510724501006772,10.486560595689864
2016-06-19,10.159424355021121,9.143679109336064,11.115739799965423
2016-06-20,9.651769275482236,8.642027415757779,10.673424774408174
2016-06-21,9.539182943668779,8.553577965407698,10.514098220453475
2016-06-22,9.438191187234223,8.441218410763133,10.39640044689627
2016-06-23,9.186194643182608,8.183818444102577,10.227826940296124
2016-06-24,8.730346090879246,7.745193642055656,9.716232190764387
2016-06-25,9.136852460971404,8.08282835272839,10.110290873828966
2016-06-26,9.764568146996147,8.730147063836545,10.69338823354127
2016-06-27,9.27066512445925,8.264828116692655,10.236937041184072
2016-06-28,9.17323840257309,8.179412631668868,10.141489475844729
2016-06-29,9.08859855197898,8.121620765582595,9.98796687643337
2016-06-30,8.853880314894052,7.844624962390615,9.823195139229083
2016-07-01,8.415925346386222,7.3965290093504255,9.360807351366017
2016-07-02,8.840591263052593,7.902606720710254,9.8867693862122
2016-07-03,9.486353460704583,8.551758260186952,10.439450958741103
2016-07-04,9.009984994657431,8.024440785371965,9.923071900529175
2016-07-05,8.92917279593089,7.946693011671747,9.886858027964484
2016-07-06,8.859821680719179,7.920949954161144,9.868627997015007
2016-07-07,8.63867484720832,7.745687500761263,9.64495122246813
2016-07-08,8.21220857804123,7.2146526155631445,9.210322235250528
2016-07-09,8.645952985386593,7.686629725313668,9.572290376554154
2016-07-10,9.2981049212815,8.299114502248715,10.219428393009283
2016-07-11,8.825218017850439,7.856023293488826,9.726174853723409
2016-07-12,8.744827820801852,7.7360083769919274,9.693140365758184
2016-07-13,8.672763191791665,7.692025671080183,9.646858080976678
2016-07-14,8.445772428045913,7.435999907861611,9.479665633445524
2016-07-15,8.010421615440587,7.100189493785901,9.030940121413735
2016-07-16,8.43241689939835,7.546130742760872,9.418782439891958
