ds,yhat,yhat_lower,yhat_upper
2016-01-01,1.3498299519200923,-1.24517269160438,3.843135767439164
2016-01-02,1.5954512093569488,-1.1361356252798087,4.094000593654283
2016-01-03,1.996027060161716,-0.535968102119663,4.618206525085565
2016-01-04,2.0102214022812532,-0.43003794721640476,4.64365784957144
2016-01-05,1.9876067599922271,-0.6407243679727561,4.502338514796149
2016-01-06,1.851742194664836,-0.7625717281264974,4.486878298083906
2016-01-07,1.7793544003387316,-0.6771573430356538,4.549038409642862
2016-01-08,1.5670050006294005,-0.8417200509816809,4.370096745392937
2016-01-09,1.8103477820436857,-0.6203341119183802,4.479763791078408
2016-01-10,2.2066068361702253,-0.26300088445296194,4.809663419412787
2016-01-11,2.2147317281062575,-0.2549192886478884,4.611636417122353
2016-01-12,2.184626299885026,-0.2965382895676042,4.944019999419749
2016-01-13,2.0402162704520106,-0.620334142242646,4.709381057415659
2016-01-14,1.9586191096194272,-0.718856597416721,4.493291763305354
2016-01-15,1.73679954604955,-0.8234719227120592,4.293917857537892
2016-01-16,1.9708148014419093,-0.664284618227691,4.617279083600329
2016-01-17,2.358280883110691,-0.2606007636687918,5.036845640803944
2016-01-18,2.3585164038154147,-0.35505288907477767,5.029233284865498
2016-01-19,2.32176087025926,-0.25673038949559,4.836339791865248
2016-01-20,2.1722329057777223,-0.48967778684365426,4.611150804736704
2016-01-21,2.0872921509440028,-0.48675224624099295,4.699180386228552
2016-01-22,1.8640884230380943,-0.5456670503124581,4.592194416256369
2016-01-23,2.098802395784015,-0.6586704272547222,4.907181162490953
2016-01-24,2.4891092444250567,0.04227294130051729,5.211509611993368
2016-01-25,2.4943217786644762,-0.20428453328684218,5.036916109266837
2016-01-26,2.464609998239882,-0.15489686706615072,4.913611736636072
2016-01-27,2.324062470535561,-0.2703845788610167,4.862987341695645
2016-01-28,2.2498531509584954,-0.2783924507823388,4.897727904617686
2016-01-29,2.0388970514872593,-0.4816481247955229,4.521515044876043
2016-01-30,2.2870987966638054,-0.5103349604703386,4.856530357493087
2016-01-31,2.6918252506698397,0.1472631638113932,5.311069472011412
2016-02-01,2.7120584457510826,0.0441040124344553,5.357748815609802
2016-02-02,2.697625433038137,-0.11447042899899233,5.067252031820125
2016-02-03,2.572270129889829,-0.21319580546658054,5.201064024664118
2016-02-04,2.5128304578939265,-0.20006779043887646,5.124061079244469
2016-02-05,2.315903859199709,-0.1344252529478674,4.853392155661278
2016-02-06,2.5771049313704864,0.06553971214365337,5.302444099700817
2016-02-07,2.993546093166944,0.28019829593305656,5.662320495348666
2016-02-08,3.023997276289057,0.41449531589079636,5.511644839795174
2016-02-09,3.0181210719967657,0.3808747607705015,5.553586305352612
2016-02-10,2.8995482632584246,0.3230551917045313,5.491823852287406
2016-02-11,2.845056945819317,0.5412492951891222,5.478583684324988
2016-02-12,2.651238290220972,0.08174439977400483,5.194834493486918
2016-02-13,2.913752704999014,0.4108189457496177,5.597690493000233
2016-02-14,3.3298073880504915,0.664993595999862,5.740673961575365
2016-02-15,3.358311387471964,0.8405558912625704,5.936105161425593
2016-02-16,3.349104774202908,0.7075068282528203,5.875809254590233
2016-02-17,3.226027071801441,0.8629388385744821,5.878670855646803
2016-02-18,3.166088395407791,0.46638017430401046,5.820280795448294
2016-02-19,2.9661266263187303,0.4066691038139034,5.579486921527258
2016-02-20,3.222054673513488,0.6013555723806232,5.875810893679005
2016-02-21,3.631329107404716,1.091373015665609,6.308677182232117
2016-02-22,3.6530965829163873,0.7876445136075038,6.129423596390111
2016-02-23,3.637414937924029,1.1029521267013571,6.1215790990099315
2016-02-24,3.5083143749515955,0.8565667937328668,6.06915447460377
2016-02-25,3.4429624111103405,0.8506421320983487,6.1307516216472235
2016-02-26,3.2383161186827176,0.6477040971493351,5.767081927056465
2016-02-27,3.4903658604830516,1.0250395081849337,6.164632213371835
2016-02-28,3.8966019101407414,1.3522283394659964,6.419907986273051
2016-02-29,3.916160428137072,1.2167381306441112,6.480218507794972
2016-03-01,3.8990456807702634,1.4214764487237077,6.6132631261452435
2016-03-02,3.7691938585582827,1.2395840656278918,6.2414416834730195
2016-03-03,3.7036420772024203,1.148943047520351,6.44221139413384
2016-03-04,3.499185934591808,0.9327409898043082,6.130366820246677
2016-03-05,3.7516296371621354,1.1960143879789407,6.2812136387532425
2016-03-06,4.15825985938715,1.464714283887119,6.7236926846791825
2016-03-07,4.1779995530075515,1.473066313375363,6.780059236988677
2016-03-08,4.160638319481135,1.5693249827132,6.7556549948975775
2016-03-09,4.029904418235008,1.3043735619918055,6.64487936300634
2016-03-10,3.962641709100984,1.3165884703273618,6.596039730800082
2016-03-11,3.755474626394843,1.1732179260796638,6.558921335137704
2016-03-12,4.004064939871583,1.36508067089964,6.643617186596509
2016-03-13,4.405591234903988,1.546929266523025,6.956024614269335
2016-03-14,4.418907131449062,1.935390174290694,6.985879912387707
2016-03-15,4.393774699372963,1.8675797867681332,6.895855764400557
2016-03-16,4.253938033289888,1.6914856183020854,6.820805767530391
2016-03-17,4.176300226148969,1.6580159903086098,6.716782354586686
2016-03-18,3.95758683242142,1.2890223394520428,6.681465393465915
2016-03-19,4.193599622464745,1.6520455430419603,7.114882217438614
2016-03-20,4.581691658454135,1.9636953676440827,7.1285121957839905
2016-03-21,4.5809198581700095,1.989343474429688,7.288837158844453
2016-03-22,4.541271694999192,1.9721604709620568,7.00966065971797
2016-03-23,4.386731226017938,1.854580063119819,7.125760162336117
2016-03-24,4.29444794660484,1.4655274781153818,6.673084412779022
2016-03-25,4.061391843651304,1.460753926699565,6.824660108127048
2016-03-26,4.283598742888544,1.7398906590434107,6.7437730602044175
2016-03-27,4.658637277522518,1.9886267585239876,7.262398278590203
2016-03-28,4.645753934229634,2.070025266734102,7.358768046880875
2016-03-29,4.5950930976190545,1.9257300185390676,7.251777715078525
2016-03-30,4.430757531450997,1.7876580520027392,7.028696606716934
2016-03-31,4.329973006445171,1.7225199166666174,7.101509012477094
2016-04-01,4.089740615544559,1.4807510679866691,6.766982016291572
2016-04-02,4.306080992051191,1.6120483777644097,6.740797700880135
2016-04-03,4.676501824124632,1.995329145514907,7.418144006130371
2016-04-04,4.660145131279894,2.0141587405105024,7.161786030788478
2016-04-05,4.607011175724276,1.873680164623995,7.198215280571918
2016-04-06,4.44102434128754,1.981230697312843,6.963902782028174
2016-04-07,4.33920452959155,1.6962365914392685,6.721112467321795
2016-04-08,4.098327403843206,1.7465224399157293,6.708135795014393
2016-04-09,4.314177440990929,1.7062551384798417,6.908335465278812
2016-04-10,4.684024894537419,2.075849418704422,7.221118172362691
2016-04-11,4.666782814899698,2.18379295312253,7.100621489771619
2016-04-12,4.612240663850444,2.100545849472739,7.193221035719084
2016-04-13,4.444139512803956,1.6622505609163147,7.065289460884635
2016-04-14,4.339352036015265,1.8005496435617552,6.915133675345053
2016-04-15,4.094481847355846,1.5826776392596986,6.693409328574747
2016-04-16,4.3053281398523975,1.767689952942311,6.929507071671221
2016-04-17,4.6691618821480345,2.26802537918521,7.157792872252674
2016-04-18,4.644954095251764,2.01284355974471,7.261237723026856
2016-04-19,4.582610293433987,1.7308242584314828,7.181717469643908
2016-04-20,4.40604444076994,1.856299927296897,6.932082580273249
2016-04-21,4.292355602898688,1.7067003789045208,6.741210128876391
2016-04-22,4.038490338417722,1.643620877190165,6.619074747267904
2016-04-23,4.240494600328553,1.568742619316653,6.772522194157377
2016-04-24,4.595986163931167,2.1932068741563633,7.275389122675036
2016-04-25,4.564303752163959,1.7106828383336765,7.049053140232755
2016-04-26,4.495729531359194,1.88162780585733,6.900487234155909
2016-04-27,4.314550214488374,1.6239790823284062,6.9148319537771075
2016-04-28,4.198220336522088,1.5981435881592465,6.792553889491782
2016-04-29,3.944011160788975,1.3211897275390843,6.530400010653184
2016-04-30,4.148249418552412,1.5768906063091348,6.6231094744519625
2016-05-01,4.508777334272804,2.174656017519632,7.086021985912743
2016-05-02,4.485090534484078,1.7352922837445122,6.926034581096833
2016-05-03,4.427550917485348,1.7580765594669465,6.991443608583524
2016-05-04,4.260440089439482,1.6325972504162838,6.8819383567356915
2016-05-05,4.161117251823811,1.5565266470097257,6.941590489880454
2016-05-06,3.9266652601646848,1.2988966124198187,6.56585888571548
2016-05-07,4.153129248326449,1.6145235448429374,6.727625230590526
2016-05-08,4.537979386115036,2.029587488992087,7.216950592661116
2016-05-09,4.540254400898504,1.9268152505235872,7.280089737598782
2016-05-10,4.509782887485931,2.062210151417364,7.360808615059604
2016-05-11,4.3702478721332545,1.948990557113886,6.9820725783412785
2016-05-12,4.298358290990864,1.6857919251630966,6.9253066205971265
2016-05-13,4.090510797554554,1.6816066023916256,6.6358530942856735
2016-05-14,4.342045914101917,1.8142214708650437,6.878097309381142
2016-05-15,4.749729650719006,2.286873418411291,7.3694526200426544
2016-05-16,4.771916724910234,2.227282094334546,7.436538515108078
2016-05-17,4.757791867736695,2.21241491790578,7.346499710175358
2016-05-18,4.630454118122372,2.0056400259557052,7.1818889010444025
2016-05-19,4.566107191095242,1.990119013983616,7.064809807903112
2016-05-20,4.360738765984352,2.003583876298004,7.088479892850516
2016-05-21,4.609392163563679,2.1652510601080874,7.06084757012289
2016-05-22,5.0086610285664115,2.509176934298515,7.559585365749486
2016-05-23,5.016862697678533,2.214171052475648,7.569064421331515
2016-05-24,4.983286354687709,2.36445897016587,7.3606849169741535
2016-05-25,4.831280571456645,2.069770175897995,7.241243845459206
2016-05-26,4.737443109388646,2.210374504726961,7.493449794019316
2016-05-27,4.498295716484271,2.117608994032125,6.916894108094447
2016-05-28,4.709547383788703,2.1196064658847873,7.180979971078356
2016-05-29,5.068576780942048,2.3865885640603333,7.8133803682638225
2016-05-30,5.03458976241253,2.445015597601573,7.830811806597332
2016-05-31,4.95784836249695,2.291121024854518,7.395040897277436
2016-06-01,4.762736292697556,2.0036720274404076,7.356136638338384
2016-06-02,4.626924320528657,2.2476987157830206,7.254215590503631
2016-06-03,4.348018846762128,1.6178596402951344,6.942654591685971
2016-06-04,4.522797790144023,1.9769912150917608,7.071423812026741
2016-06-05,4.8496651915814,2.2135737406070577,7.596466349308295
2016-06-06,4.788781150877121,2.226621473114348,7.39499840916434
2016-06-07,4.691264245782434,2.2689009716463415,7.387023453291706
2016-06-08,4.482232169294502,1.9473036606819072,7.196628771339982
2016-06-09,4.339944657437719,1.8246527680215483,6.691813120636187
2016-06-10,4.062432669405093,1.4071730348361604,6.531309217607903
2016-06-11,4.246718507340425,1.6315284455292307,6.9040797148490265
2016-06-12,4.59125878268967,1.804188803718629,7.067443608112276
2016-06-13,4.556067239030326,2.170616926961032,7.3561292829626455
2016-06-14,4.491914867558142,2.0611987532294878,7.028425482312803
2016-06-15,4.323373217636657,1.605699569569351,6.8420753143920345
2016-06-16,4.227965014710848,1.8180475013681983,6.9553052851043295
2016-06-17,4.002805958010636,1.460747267899298,6.671992033771582
2016-06-18,4.243842166648335,1.6143649307006709,6.643882495350491
2016-06-19,4.648314836869266,2.1446332014617795,7.311575558575299
2016-06-20,4.674908657939478,2.3004528429062883,7.203837957436279
2016-06-21,4.672980852506951,2.1697121032666056,7.142898788226591
2016-06-22,4.565636079076334,2.0917038445327973,7.2505888782922465
2016-06-23,4.5289105657795,1.6995338478180635,7.124558921956393
2016-06-24,4.358448544747251,1.741521474276727,6.909899465043811
2016-06-25,4.648774612754327,2.219189858248188,7.305042581865361
2016-06-26,5.095792719577574,2.5943643285090423,7.598214068286059
2016-06-27,5.156967473954798,2.5785995617505844,7.727236991521976
2016-06-28,5.18058380141444,2.640908588018876,7.893511501118285
2016-06-29,5.088849407795671,2.599138473521543,7.507077606970502
2016-06-30,5.057102702330257,2.346035098242867,7.519121498712712
2016-07-01,4.880508621844644,2.3648440511926907,7.6016022917765325
2016-07-02,5.1533454585339165,2.7519184453149945,7.867088833472891
2016-07-03,5.57151298833365,2.7823191087147685,8.026145721212387
2016-07-04,5.592717315534273,2.931730352702507,8.212577576967027
2016-07-05,5.565728331756545,3.070614905758401,8.162478792043865
2016-07-06,5.413474249486879,2.8941419537006574,7.926237385999905
2016-07-07,5.312236013646728,2.468615202827287,7.891327001994981
2016-07-08,5.0583243225470245,2.438605942832756,7.736356364010156
2016-07-09,5.247342783960783,2.4859825219793135,7.792525956265105
