ds,yhat,yhat_lower,yhat_upper
2016-01-01,0.5455290593835567,0.4220259323007876,0.6638233682830894
2016-01-02,0.56659209261008,0.4416321485726051,0.7020804175211257
2016-01-03,0.6031755896489991,0.48013468711561746,0.7258470048987173
2016-01-04,0.5760943056210182,0.4582767641528734,0.6901589127649155
2016-01-05,0.5680112874866655,0.44211199117698086,0.6896886416575777
2016-01-06,0.5586242223078606,0.43900495840640535,0.6758423700437899
2016-01-07,0.5446716733632022,0.42046680605339226,0.6674694135016536
2016-01-08,0.5281746096428059,0.4092623050972835,0.6511201793868387
2016-01-09,0.5503510629426069,0.43663104116909535,0.6770531812243371
2016-01-10,0.5880612812333401,0.4697732732979857,0.7130523775810316
2016-01-11,0.5621153868882164,0.4433723988251266,0.6858971528050131
2016-01-12,0.5551701635132233,0.4228322716289006,0.6734448230956651
2016-01-13,0.5469158168338759,0.4240708891945766,0.6660663079566808
2016-01-14,0.5340826809371813,0.41235361831315664,0.6654907015614127
2016-01-15,0.5186832559520634,0.3997754181250435,0.639234568933765
2016-01-16,0.5419273906119371,0.4086729525993424,0.6612563691554239
2016-01-17,0.5806679569859403,0.4602384391780308,0.7046904295564564
2016-01-18,0.5557090047048738,0.4312398179543595,0.6680035898221555
2016-01-19,0.54970299802486,0.4247839159271015,0.6760804175299318
2016-01-20,0.5423379623501497,0.4226337970811132,0.6606133434996139
2016-01-21,0.5303444948909314,0.4052456321786211,0.6534983165482516
2016-01-22,0.5157380117034258,0.3859930748868643,0.6413181651646541
2016-01-23,0.539734033988507,0.4197523580332796,0.6676922154264421
2016-01-24,0.5791938540092911,0.45003981904268414,0.7020915784026845
2016-01-25,0.5549325649239548,0.4323557187060526,0.6732383895798784
2016-01-26,0.5496160588659407,0.428394069746779,0.6638622991411488
2016-01-27,0.5429478249020616,0.41938265477970116,0.6666699694045933
2016-01-28,0.5316755104274838,0.40345549962462984,0.663078061679433
2016-01-29,0.5178326307464259,0.4023257986789243,0.638196040543311
2016-01-30,0.5426532454466941,0.41351498753181415,0.6732838823572652
2016-01-31,0.5830169604053138,0.46719330267032455,0.7072584291429531
2016-02-01,0.5597562603616575,0.4373255436543134,0.6782872214423427
2016-02-02,0.555552798546656,0.44750622893448244,0.683637818391054
2016-02-03,0.5501234979619302,0.42862275679479717,0.6774098112167131
2016-02-04,0.5402264509132597,0.41943956796968923,0.6624125421379636
2016-02-05,0.5279020239309885,0.4080256167168619,0.6377650273611641
2016-02-06,0.5543870076901128,0.43071275880341947,0.6779290619587585
2016-02-07,0.5965591897124196,0.47422243470489817,0.7144838690147307
2016-02-08,0.5752443710500347,0.46550238291135476,0.6961946438772626
2016-02-09,0.5731124664889411,0.43975028318767156,0.6808320460632418
2016-02-10,0.5698635522575486,0.4337295989686871,0.6917104685301962
2016-02-11,0.5622338532560152,0.4331021950465151,0.6878776426048033
2016-02-12,0.5522370781621022,0.43949584581255424,0.678411892257028
2016-02-13,0.5810789389911507,0.4617872627455362,0.7050548269786288
2016-02-14,0.6256022256519195,0.4985229035660182,0.7501192830373332
2016-02-15,0.6065944454462169,0.47970567057214963,0.7289964283125109
2016-02-16,0.6066846520931005,0.48149359318179896,0.7338279391978219
2016-02-17,0.6055303100353194,0.47255809783302166,0.7300434889082285
2016-02-18,0.5998241650710154,0.4752801507820051,0.7211000776166344
2016-02-19,0.5915365065675132,0.4786924863895386,0.7103998763624159
2016-02-20,0.6218306332919927,0.5025928844272219,0.748064283635148
2016-02-21,0.6675088681424726,0.549286484969734,0.794924233699334
2016-02-22,0.6493211065077404,0.524441152713241,0.7676294710986237
2016-02-23,0.6498624984027404,0.5281674740385754,0.772231293095516
2016-02-24,0.6487610872274175,0.5258074139580623,0.775311255692644
2016-02-25,0.64268535547584,0.529174570463425,0.765453364229482
2016-02-26,0.6335870447600134,0.5064904751636438,0.7560056725226167
2016-02-27,0.6626170476345652,0.5397605845594764,0.7953247531389928
2016-02-28,0.7065717057331629,0.592195188216535,0.8355396501600503
2016-02-29,0.6862014922598431,0.5703065114758263,0.81502952261787
2016-03-01,0.6841086765738211,0.564041377330774,0.8088278646188107
2016-03-02,0.6799347956330329,0.5571960180094121,0.800871125406109
2016-03-03,0.6703678888011957,0.5438179994094838,0.8057123549281352
2016-03-04,0.6573848736042314,0.5305906034901526,0.7895897427393297
2016-03-05,0.6821668738655833,0.5537370664461471,0.8066322581086379
2016-03-06,0.7215448519460732,0.5964636577362251,0.8423102736077359
2016-03-07,0.6963075430830683,0.5755856828232166,0.8195203867385901
2016-03-08,0.6890983116229412,0.5638936569146052,0.8155291894722676
2016-03-09,0.6796017773912165,0.5558068669661882,0.8061463004312491
2016-03-10,0.6645501928745527,0.5440863481996967,0.7845344489984866
2016-03-11,0.6459649729149337,0.5208307003300632,0.7763941993340258
2016-03-12,0.6650712116601196,0.5522052550200561,0.7813323136830418
2016-03-13,0.698742560304284,0.5735805399816035,0.8250294630012538
2016-03-14,0.6678084832402047,0.5458595867601019,0.7810988497912995
2016-03-15,0.6549505292804294,0.5363832609789229,0.7788124660945609
2016-03-16,0.6398884797861166,0.5141454988514389,0.767130586465238
2016-03-17,0.6193863643031311,0.49052703155706884,0.74251831201839
2016-03-18,0.5954937513901841,0.4706977808811725,0.7228644328551941
2016-03-19,0.6094601512712047,0.47798289751522843,0.7253361495524356
2016-03-20,0.638179901617538,0.5186470115053967,0.7599713432320958
2016-03-21,0.6024995478513415,0.47163250500939696,0.7249443079697272
2016-03-22,0.5851143446373084,0.4644197513357609,0.710436187339121
2016-03-23,0.565754727008713,0.4451866016422259,0.6876050438303531
2016-03-24,0.5411927254106179,0.4194206246915568,0.6603889988638444
2016-03-25,0.5134837136649202,0.392596636088429,0.6230622929450103
2016-03-26,0.5238813060942307,0.4017817356869699,0.6397499649999291
2016-03-27,0.5492827536912152,0.4197463883545244,0.67302206864469
2016-03-28,0.5105368290274341,0.38342507118356056,0.619888193279177
2016-03-29,0.49034080532068497,0.3651845106516119,0.6109609916944854
2016-03-30,0.46842735805133584,0.3454805944235026,0.5969986629215005
2016-03-31,0.4415713452308131,0.32002089616346413,0.5699255850433399
2016-04-01,0.4118318396583401,0.2905572940843871,0.5317654587134404
2016-04-02,0.4204672167977049,0.3068529720388387,0.549520647061706
2016-04-03,0.4443806390720921,0.3214412809931717,0.5723704927901961
2016-04-04,0.4044279210331771,0.288366927006359,0.518697871744035
2016-04-05,0.38331437965784215,0.2592669740889354,0.4985214169450365
2016-04-06,0.36078150114040053,0.24152155702549125,0.47904209970643324
2016-04-07,0.3336133873513452,0.2080163565701938,0.4607811172063961
2016-04-08,0.3038783662624158,0.17012828082071454,0.43055066298960964
2016-04-09,0.31284358449866945,0.18424450131079118,0.4301843195618943
2016-04-10,0.3374199404693379,0.20389261467971576,0.45876968370176696
2016-04-11,0.2984693627503332,0.17542196365670407,0.41529791928401266
2016-04-12,0.27870106010104057,0.1589629690989754,0.39825375638475313
2016-04-13,0.25785759781065754,0.1415969150814449,0.38395452524329743
2016-04-14,0.23272078729127554,0.11535278485131398,0.3436707523981541
2016-04-15,0.20727524495484126,0.0830930763178096,0.3329975554201506
2016-04-16,0.2208552189216378,0.10349304599945826,0.34342972548773765
2016-04-17,0.2503565458964374,0.12682399303698097,0.3760196718971315
2016-04-18,0.21662127684705465,0.08489513416676903,0.34842201992366967
2016-04-19,0.20233385395453055,0.06612818565432226,0.31244630852397
2016-04-20,0.1872072555673851,0.06589685688849115,0.30716706476922545
2016-04-21,0.1679891021687522,0.04934185234604274,0.2888337779707612
2016-04-22,0.14670313249782388,0.027851912020602932,0.26773045236366655
2016-04-23,0.16456388686536066,0.03513278819068633,0.285557423331999
2016-04-24,0.19842196823935432,0.07283118965707354,0.32074472738473997
2016-04-25,0.16907189054812727,0.038795642029249254,0.2891846729552718
2016-04-26,0.15914913764903912,0.03223691442169108,0.29165704989727087
2016-04-27,0.1483172768704841,0.027692150375042107,0.27603476668761057
2016-04-28,0.13327509554022232,0.0013232514780102224,0.25570675622119493
2016-04-29,0.11599914229957631,-0.00701543035647607,0.24159258395108096
2016-04-30,0.13765948093927946,0.0101504598544156,0.26262947453382723
2016-05-01,0.1750659969085039,0.04809709300364565,0.298863588251046
2016-05-02,0.14897723530750118,0.024864530349688656,0.2731278830818711
2016-05-03,0.14199836388030979,0.021782907232026926,0.27011049745648813
2016-05-04,0.13376907662113752,0.014642603991764034,0.25201583495105906
2016-05-05,0.1209713806300807,0.0027252115891451445,0.23772593470293615
2016-05-06,0.10557262559937047,-0.020192584150568165,0.2246356899789172
2016-05-07,0.12874156534332384,0.0010167766675072349,0.24534550654029105
2016-05-08,0.1672947779436301,0.03561796934362335,0.29553328041552285
2016-05-09,0.14200541497635788,0.025186866455392934,0.26791097630082095
2016-05-10,0.13550087060706123,0.01122248779526653,0.2613278193770796
2016-05-11,0.12745018922956125,0.0021095472165809054,0.24962366845228853
2016-05-12,0.11457116318583171,-0.019858210752549593,0.24082581951654056
2016-05-13,0.09887249453468383,-0.02420151737074599,0.22304405186344878
2016-05-14,0.12156883025037646,0.002081916836203939,0.24384510082992858
2016-05-15,0.15952602228451768,0.02887271650684412,0.2785377898084285
2016-05-16,0.13356861209708926,0.008118664057665344,0.26043931654916386
2016-05-17,0.12637616308031133,0.0043627609198159745,0.2557267834580856
2016-05-18,0.11766929482015165,0.0024326561970670047,0.2517669413273395
2016-05-19,0.10421540765395076,-0.008431985979177964,0.2276413001503616
2016-05-20,0.08806950903627747,-0.038147425589687194,0.21576543395278278
2016-05-21,0.11048798819053052,-0.0068706761850004135,0.23464645147693455
2016-05-22,0.14837272606324733,0.025067689335170836,0.27756671670058
2016-05-23,0.1225775732111743,0.003080839177292883,0.244461286935124
2016-05-24,0.11580384852969389,-0.0030478730024474632,0.23325376905430847
2016-05-25,0.10778573782336992,-0.00811268882531935,0.22208974256694908
